-5,000000;-12,017469
-4,473684;8,125419
-3,947368;3,076001
-3,421053;-8,141392
-2,894737;5,416937
-2,368421;1,121144
-1,842105;-4,335505
-1,315789;3,227971
-0,789474;0,310341
-0,263158;-0,611796
0,263158;-0,519830
0,789474;-0,246638
1,315789;3,017924
1,842105;-3,728888
2,368421;-0,548016
2,894737;6,542046
3,421053;-7,085010
3,947368;-0,637965
4,473684;9,949183
5,000000;-10,577755
